,content,time,forward,comment,like,VIP,link
1,给孩子积德吧吉林省松原市深井子镇，养殖狐狸老板和老婆去打麻将 ，两个孩子饿了在家做饭 ，煤气罐爆炸 ，两个孩子都被炸死 现场哭得嘶声力竭，他们家后院堆积的都是他们活活扒皮的狐狸尸体。因果轮回早与晚种什么因得什么果缺什么别缺德美拍（通过 美拍 拍摄） ​​​,17-12-13 13:22,13,104,78,1,1
2,#全民医保##长春##吉林省交通信息##全国公安厅局长会议#长春·沈阳铁路公安局长春公安处#长春公安信息##守望都市#求转本人：王国军13567698281今天上午的5岁女儿在双语小学附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军13567698281如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。朋友核实信息真实，且认识大人及孩子。,17-11-5 19:07,0,4,1,0,1
3,帮转：求转本人：王国军18637060228今天上午的5岁女儿在燕郊，102国道东，新锐时代东侧，新时代双语幼儿园门口附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军18637060228如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。,17-11-21 23:47,3,1,1,1,0
4,希望大家转发一下 多多留意 让小朋友早日回家本人：王国军18637060228今天上午的5岁女儿在燕郊，102国道东，新锐时代东侧，新时代双语幼儿园门口附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军18637060228如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。,17-11-21 23:59,2,0,8,1,0
5,求转本人：王国军18637060228今天上午的5岁女儿在燕郊，102国道东，新锐时代东侧，新时代双语幼儿园门口附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军18637060228如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。,17-11-22 18:06,5,3,2,0,0
6,帮转：求转本人：王国军18637060228今天上午的5岁女儿在燕郊，102国道东，新锐时代东侧，新时代双语幼儿园门口附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军18637060228如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。,17-11-21 22:56,5,9,9,0,0
7,现在和尚实习生待遇都这么好了？不说了，我要去投靠佛祖了​​​,17-11-21 20:03,21,33,83,0,0
8,#天下万象#山东潍坊某花园小区，还没交房楼就倒了！第一播报的秒拍视频​​​,17-11-15 12:44,11,11,7,1,1
9,衡东一无良超市卖的肉松饼里面的肉松是棉花！@食品安全管理@衡阳县食品药品工商质量监管要闻@衡阳发布！有没有人管管！就是用这样的食物来对待祖国未开的花朵吗？网页链接​​​,17-11-15 09:14,1,3,0,1,1
10,实验证明肉松饼是棉花做的！网页链接​​​,17-11-14 11:30,0,1,0,0,1
0,网上不是盛传肉松面包里面有棉花吗，玉泉路往南有个精品鲍师傅，我昨天买个牛肉松小贝，海苔小贝两种，牛肉松小贝里面竟然真有棉花，海苔小贝里面我昨天买的没有，图1是那水冲过的牛松松小贝里面的肉松，图2是用火烧了的，变成了一团。别的我就不说什么了，如果不信大家可以去试试，我只是后悔昨天没拿小票怕他们不认，就这样。北京·小屯路甲2号院,17-8-15 19:54,0,0,1,1,1
1,昨天广西马山被偷了三个孩子，都安也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子在的两个人被抓了起来，现关在东关派出所。根据他们交代，这一次他们这个团伙派了一千多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天茌平县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，大丰一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，川j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点赞只求扩散！谭庄抢孩子的也是真的，那的朋友说的紧急通知：请大家注意：家里有孩子的 大人都要看好，来了1000多个外地人 ，现已经到了成都专门偷抢小孩的，已丢了20多个，解剖了7个小孩的胸部，拿走器官。凡是在街上转来转去的陌生人，开面包车，收粮食的车，收旧家电的，带黑口罩的人，穿黑裤子的人，说不完整普通话的人，其中里面还有一些年轻妇女，若有问路，脚步千万别停下，不要理答他们。，收到的人都要传下，这是事实！让更多的人知道，转一次可能就能拯救几个孩子的生命。这是学校的老师发过来的，群多的都转一下！生命可贵！太可怕了。为了孩子转发吧,17-10-16 12:40,0,2,2,0,0
2,🍂为这个爸爸的机智👏！一个丢孩子的真事，我觉得应该广泛宣传一下，家长在商场发现孩子丢了，跟保安反映，保安无动于衷，孩子爸抄起灭火器就把周大福柜台给砸了，然后警铃大作，保安全体出动，商场所有门都关了，然后他们说孩子丢了，最后在一个厕所里找到了孩子，孩子的头发已经被剃了，衣服也已经换了，这不是玩笑，这么短的时间小孩就换了个发型和衣服！可想人贩子有多少心思，不需点赞，只需转发，拒绝冷漠。邢台·南石门镇,17-10-11 07:50,0,0,3,1,1
3,商丘幼儿园校车车祸【河南睢县一校车和货车相撞  已致13人受伤】今早8：40左右，河南商丘市睢县一辆幼儿园校车与货车相撞。目前事故已致13人受伤，其中2人重伤。伤员正在医院抢救，货车司机已被警方控制，事故原因正在调查。（央视新闻 ） ​ ​​​,17-10-14 08:28,0,0,0,0,0
4,网爆：深圳龍崗小朋友爭玩具，大人大打出手😨[……小孩吵架。小事演变成打斗！结果粉衣男意外身亡。毁了三个家庭。影响了两个小朋友一生。唉，何必呢………(联手打人者亦已抓捕到)昆戈Kungoo的秒拍视频​​​,17-10-11 12:55,9,46,15,1,1
5,据说来自中国山东省的一个游客在餐厅吃饭因不合味道大骂餐厅服务员，后警察来协调并与警察吵起来想夺警察的枪，结果被当场击毙，经察明，死者姓陈，是山东省某县长的老婆，此次来美是同旅行社来美国旅游，她以为这是在中国！网页链接​​​,17-10-8 12:43,551,797,37,0,1
0,#口技兄弟#哈尔滨机场恐怖事件长文二级列表口技兄弟的微博视频​​​,17-9-21 21:55,0,11,3,0,1
1,刚刚发生在哈尔滨机场，武装特警缉拿罪犯，上演大片网页链接​​​,17-9-21 20:07,3,1,2,0,1
2,精神病杀人，真的不犯法？看完这个视频，久久不能释怀！竟然对一个2岁孩子如此残暴！两名经过的路人令人寒心，有网友说，施暴者是神经病，无罪释放！最搞视频的秒拍视频​​​,17-9-17 14:10,187,637,628,0,1
0,张家界又出事了？张家界不地震了么？哦，地震的那是九寨沟！张家界吊缆着火了？这是真的吗？冬季的贝加尔湖的微博视频​​​,17-9-8 12:43,10,65,36,1,1
1,好可怜啊🙏🙏百闻不如一嗨的微博视频​​​,17-9-1 12:36,21,79,31,0,1
2,震惊！#打疫苗后狂犬病发作##狂犬病#太可怕了西瓜影视频道的秒拍视频​​​,17-8-17 09:56,7,21,27,1,1
3,【浙江余姚杭州湾海涂现七彩油污】8月31日，位于浙江余姚黄家埠镇境内的杭州湾一处海涂边，随意倾倒的垃圾散发恶臭，苍蝇成群，不时有卡车前来倾倒垃圾。垃圾倾倒处的海涂出现了一条七彩油污带，海鸟在水面栖息。 ​​​,17-8-31 12:30,0,54,2,1,0
0,【杭州湾湿地附近河道现大片死鱼 无工业污染源】8月11日，慈溪的章先生在网上发了几张照片：一片片的死鱼，漂浮在一条河道的水面上。章先生说，这是杭州湾新区八塘江和十塘江交接的地方，经常在这里钓鱼，早上去的时候，发现河水中出现大片死鱼，这在以前是很少见的。 ​​​,17-9-1 03:45,0,1,0,1,0
1,【长春吉大二医院急诊一女子狂犬病发作？】经多方证实，事发时该女子独自来到医院，并伴随了视频中的症状。事发前，该女子已在医院闹了一段时间，并引来医院保安上前维护秩序。由于医护人员想为其检查但患者并不配合，不存在网传医生怕受到伤害不给女子治疗的事情。昨天早上，女子的家人来到医院已将女子领走。对于是否为狂犬病发作，由于没有准确的诊断并不能确定。吉林大冷面的秒拍视频,17-8-17 13:10,56,324,549,1,1
2,#西安身边事#今日小寨发生抢劫事件，根据网友反映，犯罪嫌疑人持枪怼着一女子，警方已出动警力严厉打击违法犯罪分子！@西安身边事@西安直播秒拍视频​​​,17-8-6 17:32,21,110,225,1,1
3,一个坏消息，某医院，一位年仅25岁的女子，不慎被自己养的宠物狗咬伤，得狂犬病，不治身亡。网页链接​​​,17-8-20 09:57,9,10,2,1,1
4,#河源王盛龙#吉林女子狂犬病发作#汪星人##汪星人日记#更多精彩关注微博@王盛龙王盛龙的秒拍视频​​​,17-8-23 13:25,0,0,2,0,1
5,警察醉驾追尾公交车#谜之微笑#网页链接​​​,17-8-25 00:45,37,86,145,1,1
6,浙二医院，狂犬病晚期，二十多岁的美女啊！一生就这样完了。养狗的注意安全！😓首席娱乐官文硕的秒拍视频​​​,17-8-23 12:55,0,1,0,0,1
7,#火星情报局#偶尔看到一篇报道，内容如下：吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上学狗叫……养狗须谨慎我想说的是：这是狂犬病发作还是精神病发作，没见过狂犬病发作在地上学狗叫的~元芳，你怎么看？网页链接​​​,17-8-19 17:56,3,8,11,0,1
8,吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡，养狗须谨慎啊…TST代理_森林的女儿的秒拍视频​​​,17-8-21 10:12,2,22,13,0,1
9,吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上乱叫，相当恐怖，于当晚死亡，养狗要自重，养狗须谨慎！虎哥看股的秒拍视频​​​,17-8-23 10:41,0,2,2,0,1
10,#是真的吗#【网传】吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡？求证是真的吗？策划人毛庆海的秒拍视频​​​,17-8-21 00:41,12,33,52,1,1
11,前两天吉林大学附属第二医院内，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上学狗叫，于当晚死亡，养狗须谨慎🙏🙏🙏军砣哥的秒拍视频​​​,17-8-20 19:18,27,119,145,0,1
0,#杨幂神图居然在想去哪蹭饭#哈哈哈没想到吧，神图居然是一直在吃饭！蹭饭不仅自己蹭了，还带上了整个团队，幂姐还缺员工嘛！！@杨幂（视频cr小婉littlebowl）圈内顶流的微博视频​​​,21-12-7 18:29,207,210,1890,1,1
1,我***叛逆行为艺术的微博视频​​​,21-12-6 21:19,29,80,733,1,1
2,原来船上的货是这样卸的啊！过程超解压！冷幽默精选的微博视频​​​,21-12-6 09:40,2,0,4,1,1
3,围观了上海顶级富二代的圈子，才知道年轻人面前的困境有多残酷真马大哈的微博视频​​​,21-12-2 20:00,202,172,1174,1,1
4,#造糖姬器#社员投稿：「没有见面的日子彼此都辛苦了」 ​​​,21-9-22 11:53,0,2,5,0,1
