,content,time,forward,comment,like,VIP,link
95,埃航失事客机🙏黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声……活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁微风不噪，好好爱自己，好好爱自己爱的人 ​​​ ...展开,19-3-15 01:03,1,6,0,0,0
96,埃航飞机✈️失事前的最后10秒呐喊，听着很揪心也很无助的乘客，生命曾可贵，安全最重要！@人民日报@头条新闻@波音公司梓艺星辰的秒拍视频​​​,19-3-14 17:43,2,7,7,0,1
97,我上传了一个视频 埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟，人们濒死的惨叫声。活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界也赤裸裸的离开，趁你我都在，趁你还未老，去见你想见的人，去做你想...网页链接​​​,19-3-15 01:40,0,4,0,1,1
98,这是我今天看到最扎心的视频 埃航失事客机黑匣子自动记录仪录下的最后10秒钟……用力拥抱享受每一天 该吃吃该喝喝该穿穿 因为你永远不知道意外和明天哪一个先来。。。快乐的海的味道的秒拍视频​​​,19-3-15 00:08,1,5,3,0,1
99,多角度还原埃航坠机事件，悼念中国女大学生#埃航坠毁客机8名中国乘客遇难##埃航空难救援现场#-揣小花儿的微博视频​​​,19-3-13 22:40,10,25,43,0,1
100,埃航客机空难，客机坠毁前最后十秒钟现场录像曝光！單身萬歲19861113的秒拍视频​​​,19-3-14 16:03,22,0,101,0,1
101,埃航失事客机黑匣子记录的最后十秒钟……康洁爱久久的秒拍视频​​​,19-3-15 06:43,0,1,5,0,1
102,埃航最后一分钟令人无助，令人窒息，令人恐怖……xia97889的微博视频​​​,19-3-14 19:47,0,0,0,0,1
103,网络流传的 埃航最后一分钟希望不是真的愿出行的人平安☔️阿毛666大顺的微博视频​​​,19-3-14 23:22,0,3,4,0,1
104,🙏🙏🙏最后的10秒埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒……人们濒死的惨叫声！绝望、无助、恐惧的声音是特别撕心裂肺！……活着就是最大的幸运，远离那些禽寿不如的垃圾人，不值得你去计较，人在做，天在看！人赤祼祼的来到这个世界，也赤裸裸的离开，保持一份好心情，去见你想见的人，去做你想做的事，趁阳光正好，趁你还未老！🙏🙏🙏厦门·旺角刘文化的秒拍视频,19-3-15 08:30,2,0,2,0,1
105,疑似埃塞俄比亚空难前机内乘客手机录像曝光，最后飞机大幅度倾斜，机内乘客发出绝望的呼喊......#埃航坠毁前飞行员请求返航##埃塞俄比亚客机失事##埃塞俄比亚航空一飞机坠毁#闷墩儿晨的微博视频​​​,19-3-13 15:07,10,18,29,0,1
106,#埃航空波音737Max8坠落全过程#眼看着生命瞬间化为乌有…危机管理者的微博视频​​​,19-3-13 13:05,6,0,1,0,1
107,#埃航坠毁客机8名中国乘客遇难##埃航坠机现场视频曝光##埃航遇难浙江女大学生#也不知道是不是埃航的，但是君领天下枭哥哥的微博视频​​​,19-3-14 12:55,14,36,86,0,1
108,埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声🙏🙏🙏……活着就是最大的幸运，没那么多的事和人值得你去计较，人赤祼祼的来到这个世界，也赤裸裸的离开。珍惜当下的一切，好好爱自己，爱家人吧。热门搞笑博主的秒拍视频​​​,19-3-14 22:37,31,8,81,0,1
109,缅怀。埃塞俄比亚空难@央视新闻#埃航坠机现场视频曝光##坠机现场所有遗物已挖出#时光失忆w的微博视频​​​,19-3-14 16:38,24,11,60,0,1
110,缅怀。埃塞俄比亚空难@央视新闻#埃航坠机现场视频曝光##坠机现场所有遗物已挖出#时光失忆w的微博视频​​​,19-3-14 16:38,24,11,60,0,1
111,马航消失1800天，157人又遇难，🐷年3月10日上午8：44，一架载有157人的埃塞航空客机坠毁，无一人生还🙏！世事无常，人永远不知道，谁哪次不经意地跟你说了再见之后，就真的不会再见了。所以，分别时、说再见时、转身出门时，你好好抱抱他〔她〕吧，他〔她〕也想好好抱抱你！#埃塞俄比亚客机失事##埃航坠毁客机8名中国乘客遇难#济南人气发型师大佐的秒拍视频,19-3-14 15:34,0,1,15,0,1
112,埃塞俄比亚空难最后2分钟！传媒总编的微博视频​​​,19-3-13 21:06,5,0,0,0,1
113,埃航失事客机黑匣子已经找到，这是自动记录仪录下的最后10秒钟。愿逝者安息，生者珍惜~~#埃航坠毁客机8名中国乘客遇难##V先生日知录的秒拍视频​​​,19-3-14 14:53,3,5,1,0,1
114,埃航坠机前10秒钟视频曝光，听声音感觉到她们在死神来临前的有多么恐惧。唉！逝者安息，亲者请节哀！猫啃骨头的微博视频​​​,19-3-14 14:23,1,3,3,0,1
115,#埃塞俄比亚客机失事#最后十秒钟，该是多么的绝望。哎Clair_de_Lune_Lee的秒拍视频​​​,19-3-12 20:36,6,20,12,0,1
116,愿人类远离灾难！向遇难者致哀！李青大夫的微博视频​​​,19-3-14 14:07,3,15,12,1,1
117,埃塞俄比亚失事客机最后视频文的实话实说的微博视频​​​,19-3-14 10:28,1,1,0,0,1
118,埃塞俄比亚空难最后二分钟意外无处不在，在灾难和意外面前人类的生命渺小的犹如尘埃一样🙏🙏🙏🙏会吃饭的凝萌的微博视频​​​,19-3-14 10:01,0,0,1,0,1
119,空难发生前最后时刻，乘务人员还在有条不紊的为乘客服务！感动！向遇难者致哀，向乘务员致敬！🙏🙏🙏李青大夫的微博视频​​​,19-3-14 13:51,4,12,26,1,1
120,轻旅行超话埃塞俄比亚空难最后一分钟记忆故事的微博视频​​​,19-3-14 07:48,0,4,2,1,1
121,#埃塞俄比亚客机失事#机上视频来了，默哀Jerry探员的秒拍视频​​​,19-3-14 10:10,0,3,1,0,1
122,#埃航坠毁前飞行员请求返航#茶井e的微博视频​​​,19-3-13 19:44,8,0,1,0,1
123,#埃塞俄比亚客机失事##埃航坠毁客机8名中国乘客遇难##埃航坠机#这种画面是大家都不想看到的娱乐搞笑大帅哥的秒拍视频​​​,19-3-14 12:57,4,3,1,0,1
124,埃塞俄比亚空难发生前飞机内部实录上上上秦淮的秒拍视频​​​,19-3-14 09:47,1,0,0,0,1
125,3月10日，有一架埃塞俄比亚飞机坠毁，机上共有157名乘客――其中包括8名中国人全部遇难。孤独浪子伍发生的微博视频​​​,19-3-14 09:15,1,13,4,0,1
126,飞机失事太可怕，很多群在传这个视频，尖叫声好恐怖。埃塞俄比亚航空公司一架载有149名乘客和8名机组人员的飞机在飞往内罗毕的途中坠毁。#埃塞俄比亚客机坠毁#​门前的那棵葡萄树的微博视频​​​,19-3-13 20:54,2,2,4,0,1
127,飞机超话#埃塞俄比亚航空一飞机坠毁#飞机坠落的那一刻，他们内心的恐惧无助……🙏🙏🙏李安豆豆的微博视频​​​,19-3-14 11:57,19,12,84,0,1
128,#埃塞俄比亚客机失事#网传这是一个乘客捕捉到的航班最后时刻的视讯，此时飞行员刚刚宣布他已经完全失去了飞机的控制权。死亡几分钟。你会做什么？（视频为印尼狮航JT353巴东至雅加达航班上发生的事件，当时飞机剧烈颠簸，但所有乘客都幸存了下来）月亮湖视频的微博视频​​​,19-3-11 19:54,32,108,158,1,1
129,#澳大利亚将暂停波音737MAX#视频看得让人心疼我室友说她同事和她说遇难中有一名中国人正是她的一个同事...突然觉得死亡离我们好近，你永远不知道明天和意外哪个先到来。愿逝者安息🙏🙏🙏soft咔叽的秒拍视频​​​,19-3-13 00:14,4,44,47,0,1
130,#埃塞俄比亚空难最后二分钟视频#埃塞俄比亚空难最后二分钟视频。绝望的声音，听的让人心颤抖……#逸言堂#-胡适之-的微博视频​​​,19-3-13 10:21,1,10,2,0,1
131,有点小恐怖诶。#埃塞俄比亚客机失事#小香猪卜卜的微博视频​​​,19-3-13 21:14,2,9,1,0,1
132,#埃航坠机现场视频曝光#GEM烟熏妆的微博视频​​​,19-3-13 19:26,1,6,7,0,1
133,黑匣子记录的埃塞俄比亚空难最后二分钟🙏，惨烈！愿你们安息🙏🙏🙏#空难#空难超话栾诚敏的微博视频​​​,19-3-13 15:24,3,5,4,0,1
134,救灾今天，这是埃航坠机最后10秒，多少生命转瞬即逝，一声声绝望的呼叫.....…厚天救援的秒拍视频​​​,19-3-14 02:53,6,5,6,1,1
135,埃航坠毁最后时刻，好可怕😱无事莫比比的秒拍视频​​​,19-3-13 22:05,0,2,2,1,1
136,埃塞俄比亚失事客机王五五先生的秒拍视频​​​,19-3-13 22:14,0,0,1,1,1
137,埃塞俄比亚空难最后2分钟视频之一。惨！$波音 BA$股票小课堂的微博视频​​​,19-3-13 15:37,0,7,2,0,1
138,埃塞俄比亚空难最后一分钟视频#埃塞俄比亚客机失事#王浚衡的微博视频​​​,19-3-13 18:08,7,26,12,0,1
139,埃塞俄比亚空难最后无奈的挣扎德威阿的秒拍视频​​​,19-3-13 17:44,0,1,0,0,1
140,#埃航坠毁前飞行员请求返航#埃航坠机视频茶井e的微博视频​​​,19-3-13 19:40,1,3,2,0,1
141,珍惜当下 —— 请看埃塞俄比亚空难最后二分钟视频。明天和意外不知哪个先到，珍惜当下！珍惜身边人！动物生存权利捍卫者的微博视频​​​,19-3-13 19:00,2,3,0,1,1
142,网传埃塞俄比亚空难 手机拍摄画面 四YouTube精粹视频的微博视频​​​,19-3-13 17:07,5,3,8,1,1
143,埃塞俄比亚空难最后视频 2小米教练的微博视频​​​,19-3-13 22:41,0,0,0,0,1
144,网传埃塞俄比亚空难 发生前后手机拍摄画面 一YouTube精粹视频的微博视频​​​,19-3-13 17:05,2,2,6,1,1
145,埃及空难坠机最后视频蓝Hope的秒拍视频​​​,19-3-12 21:55,13,7,44,0,1
146,#埃航坠毁前飞行员请求返航#埃塞俄比亚空难最后一分钟完美主义者lina的微博视频​​​,19-3-13 18:41,24,59,63,0,1
147,埃塞俄比亚空难最后两分钟视频，看完整个人都不好了，他们当时会有多恐慌，多无助，多绝望……，不敢想了，太难受了……为罹难者祈祷🕯️……玛奇朵Machiatto的微博视频​​​,19-3-13 16:57,0,9,3,0,1
148,#埃航坠毁前飞行员请求返航##埃塞俄比亚客机失事#愿逝者安息🙏不再有空难。凌泽人的微博视频​​​,19-3-13 21:17,43,52,64,1,1
149,#埃塞客机失事#埃塞失事航班最后时刻……如皋老猫的微博视频​​​,19-3-13 23:43,7,11,11,1,1
150,#埃航坠毁前飞行员请求返航#网传埃航坠机前最后画面...飛機思囡的秒拍视频​​​,19-3-13 17:23,18,25,46,0,1
151,埃塞俄比亚空难最后一分钟，逝者安息🙏#埃航空难加拿大一家六口罹难##埃塞俄比亚客机失事##埃航坠毁客机8名中国乘客遇难#沉·轻的微博视频​​​,19-3-13 20:07,14,44,58,0,1
0,据说这是埃塞俄比亚空难最后一分钟视频。#埃塞俄比亚客机失事#财神军哥的微博视频​​​,19-3-13 21:41,7,1,10,1,1
1,埃航空难最后的惊恐时刻，🙏🙏🙏 逝者安息 ! 🙏🙏🙏湾区变频的微博视频​​​,19-3-13 09:49,0,2,1,0,1
2,埃塞俄比亚空难最后两分钟传媒总编的微博视频​​​,19-3-13 21:11,1,0,1,1,1
3,"#埃塞俄比亚空难 视频
#埃塞俄比亚#飞机坠毁王大凡-卡通设计大师的微博视频​​​",19-3-13 15:59,3,3,3,0,1
4,看看还是心酸那🙏🙏#埃航空难救援现场##中方遇难家属赶到空难现场#栾诚敏的微博视频​​​,19-3-13 22:33,38,101,95,0,1
5,万幸！3月7日，8日，成都往返乘坐都是这个型号的飞机。B737MAX8。高球票友的秒拍视频​​​,19-3-13 22:37,1,1,3,0,1
6,埃航坠毁前飞行员请求返航，飞机坠毁前视频曝光。网友：差一点点砸到车了，真是天将横祸。托尼富的微博视频​​​,19-3-13 16:10,5,8,7,1,1
7,可怜的埃塞俄比亚飞机，愿以后没有空难🙏婚姻经典语录的微博视频​​​,19-3-13 20:55,1,1,4,0,1
8,#埃塞俄比亚客机失事#埃塞俄比亚航空公司飞机坠毁前几秒钟的视频胡大镛的秒拍视频​​​,19-3-13 06:27,14,27,11,0,1
9,心理崩溃了！模拟近日的埃塞俄比亚空难最后二分钟视频！坐飞机还是注意点儿好！刀兄的微博视频​​​,19-3-13 15:40,14,21,14,1,1
10,#埃航坠毁前飞行员请求返航##埃塞俄比亚客机失事#飞机失事前最后一分钟，看到最后一秒，深深感到绝望愿逝者安息🙏，愿不再有空难！默哀，祈福。凌泽人的微博视频​​​,19-3-13 21:15,22,47,74,1,1
11,埃塞俄比亚飞机坠毁前最后一分钟燕压群芳2015的微博视频​​​,19-3-13 14:55,3,3,5,0,1
12,无人生还！埃塞俄比亚航空一架载157人飞机坠毁，8名中国公民遇难。飞机最后坠落的视频，谁应该对此次事故负责呢？不知道坠落那刻，这些乘客心情是怎么样的？愿死者安息！金剪刀开箱的微博视频​​​,19-3-13 16:59,15,22,34,1,1
13,#埃塞俄比亚客机失事#据传这是该航班的最后一分钟飞机内外视频。白林淼的秒拍视频​​​,19-3-13 19:43,1,8,2,1,1
14,飞机坠机的那一刹那，一个也逃不了#海南一飞机坠毁#！我就觉的飞机不靠谱，一个几万公斤的大铁坨子在一万多英尺的高空盘旋，出了事谁也跑不了！混世魔王咬金陈的微博视频​​​,19-3-13 11:40,0,7,1,0,1
15,疑似埃航坠机最后一刻实拍：喊叫声中，极速坠地深秋踏红叶的秒拍视频​​​,19-3-12 15:19,9,7,27,0,1
16,【太可怕了】埃航坠机视频来了。。。黑e土地陈的微博视频​​​,19-3-13 14:02,0,5,2,0,1
17,埃塞俄比亚空难最后二分钟视频。🙏靓仔叔叔-的秒拍视频​​​,19-3-13 13:41,2,11,3,0,1
18,埃航坠机事故现场短暂开放，埃塞俄比亚空难最后二分钟视频和地面车辆留下的空难落地镜头。网友：最后充满绝望的惊叫声！托尼富的微博视频​​​,19-3-13 16:02,27,77,68,1,1
19,埃塞俄比亚空难最后两分钟视频（内部视频）……风口笑笑君的微博视频​​​,19-3-13 12:51,11,5,8,1,1
